2023-07-03 00:00:00  15.1  13.3  89.0   0.0 
2023-07-03 01:00:00  15.1  13.5  90.0   0.0 
2023-07-03 02:00:00  14.9  13.4  91.0   0.0 
2023-07-03 03:00:00  14.6  13.6  94.0   0.0  
2023-07-03 04:00:00  14.3  13.3  94.0   0.0 
...                   ...   ...   ...   …
2023-07-15 20:00:00  22.4  16.4  69.0   0.0  
2023-07-15 21:00:00  21.3  16.0  72.0   0.0 
2023-07-15 22:00:00  20.2  16.2  78.0   0.0  
2023-07-15 23:00:00  19.0  16.4  85.0   0.0  
2023-07-16 00:00:00  17.7  15.9  89.0   0.0  
